Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;Primary Market MIC Code
Active;Active;SMURFIT KAPPA GR. EO-,001;IE00B1RR8406;432960;7026071;000A0MLCS;SK3;XDUB
Active;Active;ISHSII-LIST.PRIV.EQ.DLDIS;IE00B1TXHL60;53501;2505594;000A0MM0N;IQQL;XLON
Active;Active;ISHSII-GL.WATER DLDIS;IE00B1TXK627;53502;2505595;000A0MM0S;IQQQ;XLON
Active;Active;ISHSII-BRIC 50 DL DIS;IE00B1W57M07;53503;2505596;000A0MR61;IQQ9;XLON
Active;Active;ISHSII-GL.CL.ENERGY DLDIS;IE00B1XNHC34;53504;2505597;000A0MW0M;IQQH;XLON
Active;Active;ISHSII-CORE MSCI EUR.EOD;IE00B1YZSC51;53505;2505598;000A0MZWQ;IQQY;XLON
Active;Active;INVESCOM3 F RAFUS1000 A;IE00B23D8S39;53516;2505609;000A0M2EA;6PSA;XDUB
Active;Active;INVESCOM3 FTSE RAFI E A;IE00B23D8X81;53517;2505610;000A0M2EC;6PSC;XDUB
Active;Active;INVESCOM3 FT RAFI EM A;IE00B23D9570;53520;2505613;000A0M2EK;6PSK;XDUB
Active;Active;INVESCOM3 F RALLW3000 A;IE00B23LNQ02;53521;2505614;000A0M2EN;PSWD;XDUB
Active;Active;ISHSII-GL.T.+FOREST.DLDIS;IE00B27YCF74;354527;6273122;000A0M59G;IUSB;XLON
Active;Active;ISHSII-MSCI EM LAT.AM.DLD;IE00B27YCK28;53523;2505616;000A0NA45;IUSC;XLON
Active;Active;ISHSII-JPM DL EM BD DLDIS;IE00B2NPKV68;53511;2505604;000A0NECU;IUS7;XLON
Active;Active;ISHSII-EM INFRASTR.DLDIS;IE00B2NPL135;53512;2505605;000A0NECV;IUS8;XLON
Active;Active;ISHSIII-S+P SM.CAP600 DLD;IE00B2QWCY14;53513;2505606;000A0Q1YY;IUS3;XLON
Active;Active;ISHSIII-MSCI J.SM.CAP DLD;IE00B2QWDY88;53515;2505608;000A0Q1YX;IUS4;XLON
Active;Active;ISHSIII-G.I.L.GOV.B.DLACC;IE00B3B8PX14;53528;2505621;000A0Q41X;IUS5;XLON
Active;Active;ISHSIII-EO COV.BD EO DIS;IE00B3B8Q275;53529;2505622;000A0Q41Y;IUS6;XFRA
Active;Active;IM3-EO CASH 3M U.ETF EOA;IE00B3BPCH51;53527;2505620;000A0RAC9;PJEU;XDUB
Active;Active;L+G-L+G GOLD MINING U.ETF;IE00B3CNHG25;230995;5140986;000A0Q8HZ;ETLX;XLON
Active;Active;L+G-L+G R2000USSCQUCETF;IE00B3CNHJ55;230994;5140985;000A0Q8H2;ETLZ;XLON
Active;Active;ISHSIII-EO AGGR.BD EO DIS;IE00B3DKXQ41;53530;2505623;000A0RGEN;EUN4;XLON
Active;Active;INVESCOMI MSCI EM A;IE00B3DWVS88;142009;4120041;000A1CWJF;EMSM;XLON
Active;Active;ISHSIII-CORE GL.AG.BD DLD;IE00B3F81409;61813;2844735;000A0RGEQ;EUNU;XLON
Active;Active;ISHSIII-MSCI EM SM.C.DL D;IE00B3F81G20;53532;2505625;000A0RGER;EUNI;XLON
Active;Active;ISHSIII-GL.GOV.BD DL DIS;IE00B3F81K65;53533;2505626;000A0RGEM;EUN3;XLON
Active;Active;ISHSIII-C.EO CORP.B.EODIS;IE00B3F81R35;53534;2505627;000A0RGEP;EUN5;XLON
Active;Active;ISHSIII-EO G.BD 0-1YR EOD;IE00B3FH7618;53531;2505624;000A0RGEL;EUN6;XLON
Active;Active;INVESCOMI MSCI EUROP VAL;IE00B3LK4Z20;53535;2505628;000A1JUK7;EMSV;XFRA
Active;Active;INVESCOMI EUROST O BANKS;IE00B3Q19T94;53536;2505629;000A1JFG7;S7XE;XFRA
Active;Active;HSBC MSCI MEX.CAP.UC.ETF;IE00B3QMYK80;221268;5035588;000A1H8BM;H4ZS;XLON
Active;Active;VANG.FTSE A.-WO.U.ETF DLD;IE00B3RBWM25;58976;2749247;000A1JX52;VGWL;XLON
Active;Active;HSBC MSCI TAIW.CAP.U.ETF;IE00B3S1J086;221269;5035589;000A1H8BP;H4ZU;XLON
Active;Active;SPDR BL.EO GO.BD U.ETF;IE00B3S5XW04;53537;2505630;000A1JJTP;SYBB;XFRA
Active;Active;SPDR BL.EO CO.BD U.ETF;IE00B3T9LM79;53538;2505631;000A1JJTQ;SYBC;XFRA
Active;Active;ISHSVII-EOGB.3-7YR EO ACC;IE00B3VTML14;53540;2505633;000A0X8SL;SXRP;XLON
Active;Active;ISHSVII-EOGB.7-10YR EOACC;IE00B3VTN290;53541;2505634;000A0X8SM;SXRQ;XLON
Active;Active;VANGUARD FTSE EMU.ETF DLD;IE00B3VVMM84;58977;2749248;000A1JX51;VFEM;XLON
Active;Active;ISHSVII-MSCI UK S.C.LSACC;IE00B3VWLG82;53542;2505635;000A0X8R9;SXRD;XLON
Active;Active;ISHSVII-MSCI USA SC DL AC;IE00B3VWM098;53544;2505637;000A0X8SB;SXRG;XLON
Active;Active;ISHSVII-MSCI EMU SC EOACC;IE00B3VWMM18;53543;2505636;000A0X8SE;SXRJ;XLON
Active;Active;ISHSVII-DLTB.3-7YR DL ACC;IE00B3VWN393;53546;2505639;000A0X8SH;SXRL;XLON
Active;Active;ISHSVII-DLTB.7-10YR DLACC;IE00B3VWN518;53547;2505640;000A0X8SJ;SXRM;XLON
Active;Active;SPDR BL.UK GILT UETF;IE00B3W74078;53550;2505643;000A1JJTR;SYBG;XFRA
Active;Active;ISHSV-S+500INF.T.SECT.DLA;IE00B3WJKG14;53549;2505642;000A142N1;QDVE;XLON
Active;Active;HSBC MSCI MALAYSIA UC.ETF;IE00B3X3R831;221270;5035590;000A1H8BQ;H4ZV;XLON
Active;Active;VANGUARD S+P 500U.ETF DLD;IE00B3XXRP09;58978;2749249;000A1JX53;VUSA;XDUB
Active;Active;X(IE)-PORTFOLIO INC. 1DEO;IE00B3Y8D011;53552;2505645;000A1C1G8;XS7W;XFRA
Active;Active;INVESCOMI S+P 500 ACC A;IE00B3YCGJ38;142010;4120042;000A1CYW7;P500;XLON
Active;Active;SPDR MSCI ACWI IMI ETF;IE00B3YLTY66;53551;2505644;000A1JJTD;SPYI;XFRA
Active;Active;HSBC MSCI KOREA CAP.UCETF;IE00B3Z0X395;221271;5035591;000A1JJU5;H4Z9;XLON
Active;Active;X(IE)-EUR CRED.12.5 SWAP;IE00B3Z66S39;53555;2505648;000A1C1PC;D3V3;XFRA
Active;Active;ISHSV-S+P500 EUR HGD ACC;IE00B3ZW0K18;53554;2505647;000A1C5E9;IBCF;XAMS
Active;Active;ISHSV-S+P500C.S.SECT.DL A;IE00B40B8R38;53576;2505669;000A142NW;2B7D;XLON
Active;Active;SPDR BL.EO AG.BD U.ETF;IE00B41RYL63;53577;2505670;000A1JJTM;SYBA;XFRA
Active;Active;ISHSV-SPAIN GOVT BD EO D;IE00B428Z604;53580;2505673;000A1JXZK;IS0P;XFRA
Active;Active;ISHSV-S+P500ENER.SECT.DLA;IE00B42NKQ00;53578;2505671;000A142NX;QDVF;XLON
Active;Active;HSBC FTSE 100 UCITS ETF;IE00B42TW061;221274;5035594;000A0N9WS;H4ZB;XLON
Active;Active;VANG.U.K. GILT U.ETF LSD;IE00B42WWV65;58979;2749250;000A1JX55;VGOV;XLON
Active;Active;ISHSV-MSCI JAPAN EO HDG A;IE00B42Z5J44;53579;2505672;000A1C5E6;IBCG;XLON
Active;Active;ISHSV-S+P500H.CA.SECT.DLA;IE00B43HR379;53581;2505674;000A142NZ;QDVG;XLON
Active;Active;SPDR BL.GL.AG.BD U.ETF;IE00B43QJJ40;75138;2958320;000A1JJTK;SYBZ;XLON
Active;Active;ISHSV.MSCI W.EUR HGD ACC;IE00B441G979;53586;2505679;000A1C5E7;IBCH;XLON
Active;Active;ISHSII-US AGGREG.BD DLDIS;IE00B44CGS96;53583;2505676;000A1JKDK;EUNX;XLON
Active;Active;SPDR B.US TREAS.BD UETF;IE00B44CND37;53584;2505677;000A1JJTT;SYBT;XFRA
Active;Active;HSBC MSCI CHINA UCITS ETF;IE00B44T3H88;221275;5035595;000A1JHYT;H4ZP;XLON
Active;Active;SPDR MSCI ACWI DLUHA UC.E;IE00B44Z5B48;53585;2505678;000A1JJTC;SPYY;XFRA
Active;Active;SPDR BL.US AG.BD U.ETF;IE00B459R192;53590;2505683;000A1JJTL;SYBU;XFRA
Active;Active;SPDR B.EM.LOC.BD UETF D;IE00B4613386;53591;2505684;000A1JJTV;SYBM;XLON
Active;Active;SPDR MSCI EM ASIA ETF;IE00B466KX20;53592;2505685;000A1JJTG;SPYA;XFRA
Active;Active;SPDR B.LS C.B.U.ETF;IE00B4694Z11;53594;2505687;000A1JJTS;SYBS;XFRA
Active;Active;SPDR MSCI EMERG.MKTS ETF;IE00B469F816;53593;2505686;000A1JJTE;SPYM;XLON
Active;Active;HSBC MSCI INDONES. UC.ETF;IE00B46G8275;221276;5035596;000A1H8BN;H4ZT;XLON
Active;Active;SPDR MSCI EM.MAR.SM.C.ETF;IE00B48X4842;53595;2505688;000A1JJTF;SPYX;XFRA
Active;Active;ISHSV-S+P500 FIN.SECT.DLA;IE00B4JNQZ49;53556;2505649;000A142NY;QDVH;XLON
Active;Active;ISHSIII-C.M.E.U.E.EO ACC;IE00B4K48X80;53559;2505652;000A0RPWG;EUNK;XLON
Active;Active;ISHSV-S+P500 UT.SECT.DL A;IE00B4KBBD01;53557;2505650;000A142N3;2B7A;XLON
Active;Active;ISHSIII-CORE MSCI WLD DLA;IE00B4L5Y983;53563;2505656;000A0RPWH;EUNL;XLON
Active;Active;ISHSIII-MSCI EM USD(ACC);IE00B4L5YC18;53561;2505654;000A0RPWJ;EUNM;XLON
Active;Active;ISHSIII-C.MSCI JP.IMI DLA;IE00B4L5YX21;53562;2505655;000A0RPWL;EUNN;XLON
Active;Active;ISHSIII-EO C.B.EX-F.EODIS;IE00B4L5ZG21;53564;2505657;000A0RPWN;EUNR;XLON
Active;Active;ISHSIII-EO CBX-F1-5YR EOD;IE00B4L5ZY03;53565;2505658;000A0RPWP;EUNS;XFRA
Active;Active;ISHSIII-EO C.BD 1-5YR EOD;IE00B4L60045;53566;2505659;000A0RPWQ;EUNT;XLON
Active;Active;ISHSV-S+P500IND.SECT.DL A;IE00B4LN9N13;53560;2505653;000A142N0;2B7C;XLON
Active;Active;ISHSV-MSCI POLAND DL ACC;IE00B4M7GH52;53569;2505662;000A1H5UP;IBCJ;XLON
Active;Active;ISHSV-S+P500C.D.SECT.DL A;IE00B4MCHD36;53567;2505660;000A142NV;QDVK;XLON
Active;Active;ISHSV-S+P500MAT.SECT.DL A;IE00B4MKCJ84;53568;2505661;000A142N2;2B7B;XLON
Active;Active;ISHSII-DLHY CORP BD DLDIS;IE00B4PY7Y77;53570;2505663;000A1H5UN;IS0R;XLON
Active;Active;HSBC MSCI EM L.AM. UC.ETF;IE00B4TS3815;221272;5035592;000A1H8BL;H4ZW;XLON
Active;Active;L+G-L.DATED A.COMM.U.ETF;IE00B4WPHX27;230996;5140987;000A1CXBU;ETL2;XLON
Active;Active;ISHSIII-MSCI P.EX-J.DLDIS;IE00B4WXJD03;53571;2505664;000A0RL8Z;EUNJ;XLON
Active;Active;ISHSIII-EO GB.5-7YR EODIS;IE00B4WXJG34;53572;2505665;000A0RL81;EUN9;XLON
Active;Active;ISHSIII-EO GB.10-15YR EOD;IE00B4WXJH41;53573;2505666;000A0RL82;EUN8;XLON
Active;Active;ISHSIII-C.EO GOV. B.EODIS;IE00B4WXJJ64;53574;2505667;000A0RL83;EUNH;XLON
Active;Active;HSBC MSCI WORLD UCITS ETF;IE00B4X9L533;221273;5035593;000A1C9KK;H4ZJ;XLON
Active;Active;SPDR S+P 400 US MID CAP;IE00B4YBJ215;53575;2505668;000A1JSHV;SPY4;XFRA
Active;Active;UBS FDSO-CMCI C.SF LSAA;IE00B50XJX92;53625;2505718;000A1C79U;UEQ3;XETR
Active;Active;HSBC MSCI CANADA UC. ETF;IE00B51B7Z02;221288;5035608;000A1JHYS;H4ZR;XLON
Active;Active;ISHSVII-NIKKEI 225 YN ACC;IE00B52MJD48;53626;2505719;000A0YEDQ;SXRZ;XLON
Active;Active;ISHSVII-C.MSCI P.XJPDLACC;IE00B52MJY50;53627;2505720;000A0YEDR;SXR1;XLON
Active;Active;ISHSVII-MSCI CANADA DLACC;IE00B52SF786;53629;2505722;000A0YEDS;SXR2;XLON
Active;Active;ISHSVII-MSCI USA DL ACC;IE00B52SFT06;53628;2505721;000A0YEDU;SXR4;XLON
Active;Active;ISHSII-MSCI EUR.SRI EOACC;IE00B52VJ196;53630;2505723;000A1H7ZS;IUSK;XLON
Active;Active;ISHSIII-MSCI S.AFR.DLACC;IE00B52XQP83;53631;2505724;000A0YJ8Y;IBC4;XLON
Active;Active;ISHSIII-MSCI AUSTR.DLACC;IE00B5377D42;53639;2505732;000A0YJ80;IBC6;XLON
Active;Active;ISHSVII-MSCI UK LS ACC;IE00B539F030;53640;2505733;000A0YEDT;SXR3;XLON
Active;Active;UBS FDSO-CMCI C.SF DLAA;IE00B53H0131;53633;2505726;000A1C79N;UIQK;XLON
Active;Active;ISHS7-C.FTSE 100 E.LS ACC;IE00B53HP851;53632;2505725;000A0YEDM;SXRW;XLON
Active;Active;ISHSVII-DJIA DL ACC;IE00B53L4350;53635;2505728;000A0YEDK;SXRU;XLON
Active;Active;ISHSVII-FTSE MIB EO ACC;IE00B53L4X51;53634;2505727;000A0YEDP;SXRY;XLON
Active;Active;ISHS7-MSCI JP.ETF DL ACC;IE00B53QDK08;53636;2505729;000A0YEDV;SXR5;XLON
Active;Active;ISH.7-C.MSCI E.U.E EO ACC;IE00B53QG562;53637;2505730;000A0YEDX;SXR7;XLON
Active;Active;ISHSVII-NASDAQ 100 DL ACC;IE00B53SZB19;53638;2505731;000A0YEDL;SXRV;XLON
Active;Active;HSBC MSCI S.AFR.CAPP.UETF;IE00B57S5Q22;221289;5035609;000A1JHYU;H4ZQ;XLON
Active;Active;ISHSII-DJ GL.SUST.SCR.DLA;IE00B57X3V84;53642;2505735;000A1H7ZT;IUSL;XLON
Active;Active;HSBC MSCI EUROPE UC. ETF;IE00B5BD5K76;221277;5035597;000A1CY17;H4ZE;XLON
Active;Active;ISHSVII-CORE S+P500 DLACC;IE00B5BMR087;53596;2505689;000A0YEDG;SXR8;XLON
Active;Active;HSBC MSCI TURK. UCITS ETF;IE00B5BRQB73;221278;5035598;000A1H436;H4ZK;XLON
Active;Active;HSBC S+P 500 UCITS ETF;IE00B5KQNG97;221279;5035599;000A1C19C;H4ZF;XLON
Active;Active;HSBC FTSE E./N.D.U.ETF DL;IE00B5L01S80;221282;5035602;000A1JCM0;H4ZL;XLON
Active;Active;ISHSVII-MSCI EM AS.DL ACC;IE00B5L8K969;53597;2505690;000A1C1H5;CEBL;XLON
Active;Active;HSBC MSCI RU CAP. UC. ETF;IE00B5LJZQ16;221280;5035600;000A1JCM1;H4ZM;XLON
Active;Active;HSBC MSCI EM F.E. UC. ETF;IE00B5LP3W10;221281;5035601;000A1C22J;H4ZI;XLON
Active;Active;SPDR S+P EO DIV.ARIST.ETF;IE00B5M1WJ87;53615;2505708;000A1JT1B;SPYW;XPAR
Active;Active;ISH3-I.JPM.EMLGB.UETF DLD;IE00B5M4WH52;53616;2505709;000A1JADV;IUSP;XLON
Active;Active;INVESCOMI STXE600 TELE A;IE00B5MJYB88;53598;2505691;000A0RPSF;SC0Q;XFRA
Active;Active;INVESCOMI STXE600 TRAVEL;IE00B5MJYC95;53599;2505692;000A0RPSG;SC0R;XFRA
Active;Active;INVESCOMI STXE600 INDUST;IE00B5MJYX09;53600;2505693;000A0RPR8;SC0S;XFRA
Active;Active;INVESCOMI STXE600 HEALC A;IE00B5MJYY16;53601;2505694;000A0RPR7;SC0T;XFRA
Active;Active;INVESCOMI STXE600 BANKS A;IE00B5MTWD60;53602;2505695;000A0RPR1;SC0U;XFRA
Active;Active;INVESCOMI STXE600 OIL G A;IE00B5MTWH09;53603;2505696;000A0RPSB;SC0V;XFRA
Active;Active;INVESCOMI STXE600 BASICR;IE00B5MTWY73;53604;2505697;000A0RPR2;SC0W;XFRA
Active;Active;INVESCOMI STXE600 TECHNO;IE00B5MTWZ80;53605;2505698;000A0RPSE;SC0X;XFRA
Active;Active;INVESCOMI STXE600 INSURA;IE00B5MTXJ97;53606;2505699;000A0RPR9;SC0Y;XFRA
Active;Active;INVESCOMI STXE600 UTILITY;IE00B5MTXK03;53607;2505700;000A0RPSH;SC0Z;XFRA
Active;Active;INVESCOMI STXE600 CHEMIC;IE00B5MTY077;53610;2505703;000A0RPR3;SC00;XFRA
Active;Active;INVESCOMI STXE600 CONS.M;IE00B5MTY309;53611;2505704;000A0RPR4;SC01;XFRA
Active;Active;INVESCOMI STXE600 FINANC;IE00B5MTYK77;53608;2505701;000A0RPR5;SC02;XFRA
Active;Active;INVESCOMI STXE600 FOODBE;IE00B5MTYL84;53609;2505702;000A0RPR6;SC03;XFRA
Active;Active;INVESCOMI STXE600 MEDIA A;IE00B5MTZ488;53613;2505706;000A0RPSA;SC06;XFRA
Active;Active;INVESCOMI STXE600 P.HH.G;IE00B5MTZ595;53614;2505707;000A0RPSC;SC04;XFRA
Active;Active;INVESCOMI STXE600 RETAIL;IE00B5MTZM66;53612;2505705;000A0RPSD;SC05;XFRA
Active;Active;INVESCOMI STXE600 AUTOP;IE00B5NLX835;53617;2505710;000A0RPR0;SC0P;XFRA
Active;Active;HSBC MSCI PAC.XJP UC. ETF;IE00B5SG8Z57;221283;5035603;000A1C22H;H4ZH;XLON
Active;Active;HSBC MSCI EM UC. ETF DL;IE00B5SSQT16;221284;5035604;000A1JCMZ;H410;XLON
Active;Active;ISHSVII-MSCI RU ADR/GDRDA;IE00B5V87390;53620;2505713;000A1C1HV;CEBB;XLON
Active;Active;ISV GER.GOV.BD U.ETF EOD;IE00B5V94313;53621;2505714;000A1JXZG;IS0L;XLON
Active;Active;HSBC MSCI JAPAN UCITS ETF;IE00B5VX7566;221285;5035605;000A1CXGS;H4ZC;XLON
Active;Active;HSBC MSCI BRAZIL UC. ETF;IE00B5W34K94;221287;5035607;000A1C195;H4ZG;XLON
Active;Active;HSBC MSCI USA UCITS ETF;IE00B5WFQ436;221286;5035606;000A1CY1Q;H4ZD;XLON
Active;Active;ISHSVII-MSCI MX.CPD DLACC;IE00B5WHFQ43;53622;2505715;000A1C1H0;CEBG;XLON
Active;Active;PFI ETF-EO SH.MAT.EOIN;IE00B5ZR2157;53624;2505717;000A1H497;PJS1;XFRA
Active;Active;INVESCOMI STOXX EUROP600;IE00B60SWW18;53660;2505753;000A0RGCK;SC0C;XFRA
Active;Active;INVESCOMI MSCI EUROPE A;IE00B60SWY32;53661;2505754;000A0RGCM;SC0E;XFRA
Active;Active;INVESCOMI STOXXEURO S200;IE00B60SWZ49;53662;2505755;000A0RGCN;SC0F;XFRA
Active;Active;INVESCOMI STOXXEURO M200;IE00B60SX063;53663;2505756;000A0RGCP;SC0G;XFRA
Active;Active;INVESCOMI MSCI USA ESG A;IE00B60SX170;53664;2505757;000A0RGCQ;SC0H;XFRA
Active;Active;INVESCOMI MSCI JAPAN A;IE00B60SX287;53665;2505758;000A0RGCR;SC0I;XFRA
Active;Active;INVESCO MSCI WORLD ETF;IE00B60SX394;53666;2505759;000A0RGCS;SC0J;XFRA
Active;Active;INVESCOMI RUSSELL 2000 A;IE00B60SX402;53667;2505760;000A0RGCT;SC0K;XFRA
Active;Active;ISHSV-EM DIVID.U.ETF DLD;IE00B652H904;53668;2505761;000A1JNZ9;EUNY;XLON
Active;Active;IS EO H.Y.CO.BD U.ETF EOD;IE00B66F4759;53669;2505762;000A1C3NE;EUNW;XLON
Active;Active;ISHSIII-EM.ASIA L.G.B.DLD;IE00B6QGFW01;53644;2505737;000A1JTNB;IS0S;XLON
Active;Active;ISHSV-O+G.EX.+PROD.DL A;IE00B6R51Z18;53645;2505738;000A1JKQL;IS0D;XLON
Active;Active;ISV-GOLD.PROD.U.ETF DLA;IE00B6R52036;53646;2505739;000A1JKQJ;IS0E;XLON
Active;Active;ISHSV-MSCI ACWI DL A;IE00B6R52259;53648;2505741;000A1JMDF;IUSQ;XLON
Active;Active;SPDR S+P UK DIV.ARIST.ETF;IE00B6S2Z822;53650;2505743;000A1JT1C;SPYG;XFRA
Active;Active;ISHSVI-E.S+P500MIN.V.DL A;IE00B6SPMN59;53649;2505742;000A1J784;IBCK;XLON
Active;Active;ISV-I.JPM.DLEMCB.UETF DLD;IE00B6TLBW47;53651;2505744;000A1JWS3;IS0Q;XLON
Active;Active;ISHSIII-EM BOND EO DIS;IE00B6TQLL84;352456;6264037;000A1JTNA;EB3M;XSWX
Active;Active;ISV-EOC.B.IR.H.ESG UE EOD;IE00B6X2VY59;53652;2505745;000A1J5ST;IS0Y;XLON
Active;Active;SPDR S+P EM.MA.DIV.AR.ETF;IE00B6YX5B26;53653;2505746;000A1JKSZ;SPYV;XLON
Active;Active;SPDR S+P 500 UCITS ETF;IE00B6YX5C33;53654;2505747;000A1JULM;SPY5;XETR
Active;Active;SPDR S+P US D.ARIST.ETF D;IE00B6YX5D40;53655;2505748;000A1JKS0;SPYD;XLON
Active;Active;SPDR B.1-3Y.E.G.B.U.ETF;IE00B6YX5F63;53656;2505749;000A1JKSV;SYB3;XFRA
Active;Active;SPDR BL.C.T.BD DLA;IE00B6YX5J02;430711;7007364;000A3C2C7;SPP8;XFRA
Active;Active;SPDR B.1-5Y.GILT UETF;IE00B6YX5K17;53657;2505750;000A1JKSX;SYB5;XFRA
Active;Active;SPDR BL.15+Y.GILT UETF;IE00B6YX5L24;53658;2505751;000A1JKSY;SYBL;XFRA
Active;Active;SPDR BL.EO H.Y.B.U.ETF;IE00B6YX5M31;53659;2505752;000A1JKSU;SYBJ;XFRA
Active;Active;SPDR FTSE UK ALL SHAREA;IE00B7452L46;53681;2505774;000A1JT1A;SPYF;XLON
Active;Active;IS GL.HI.YI.C.B.U.ETF DLD;IE00B74DQ490;53680;2505773;000A1J7MG;IBC9;XLON
Active;Active;UBS I.-MSCI USA U.E. ADDL;IE00B77D4428;53682;2505775;000A1JVB6;UBU3;XFRA
Active;Active;UBS(I)-MSCI US.V.U.E.ADDL;IE00B78JSG98;53683;2505776;000A1JVB8;UBU5;XFRA
Active;Active;IS GBL CORP BD U.ETF DLD;IE00B7J7TB45;53671;2505764;000A1J0YD;IS0X;XLON
Active;Active;UBS(I.)ETF-SP500 U.E.ADDL;IE00B7K93397;53674;2505767;000A1JVB5;UBU9;XFRA
Active;Active;UBS(I)-S.G.P.G.M.U.E.ADDL;IE00B7KMNP07;53672;2505765;000A1JVYP;UBUD;XETR
Active;Active;UBS(I)-MSCI WOR. U.E.ADDL;IE00B7KQ7B66;53673;2505766;000A1JVCA;UBU7;XSWX
Active;Active;ISHSV-ITAL.GOVT BD EO D;IE00B7LW6Y90;53677;2505770;000A1JXZH;IS0M;XFRA
Active;Active;SPDR B.EM I.L.L.B.UETF;IE00B7MXFZ59;53678;2505771;000A1JLNG;SYBI;XETR
Active;Active;WITR MU.AS.I.ESTX ETP2062;IE00B7SD4R47;315008;5904194;000A1VBKT;PCFD;XLON
Active;Active;UBS FDSO-MSCI AC AXJ.AADL;IE00B7WK2W23;53679;2505772;000A1JZY0;UIQI;XETR
Active;Active;WITR MU.AS.I.RUSS.ETP2062;IE00B7Y34M31;314814;5902377;000A1VBKR;US9L;XLON
Active;Active;SPDR S+P 500 LW VOL.USD;IE00B802KR88;53688;2505781;000A1J3PA;SPY1;XFRA
Active;Active;VANGUARD FTSE 100UETF LSD;IE00B810Q511;58981;2749252;000A1JX54;VUKE;XLON
Active;Active;ISHSVI-E.MSCI EO MIN.VEOA;IE00B86MWN23;53689;2505782;000A1J783;EUN0;XLON
Active;Active;WITR MU.AS.I.LEVD.ETP2062;IE00B878KX55;315006;5904192;000A1VBKS;3DEL;XLON
Active;Active;ISHSVI-G.AAA-AA G.B.DL D;IE00B87G8S03;53690;2505783;000A1J40N;IS0Z;XLON
Active;Active;ISHSVI-EO C.BD FINLS EOD;IE00B87RLX93;53691;2505784;000A1T94L;IS3B;XFRA
Active;Active;INVESCOMI MS US ENE INF A;IE00B8CJW150;142011;4120043;000A1T96S;SMLD;XLON
Active;Active;ISHS VI-E.MSCI WL.M.V.DLA;IE00B8FHGS14;53685;2505778;000A1J781;IQQ0;XLON
Active;Active;SPDR DW JNES GL.RL.EST.DL;IE00B8GF1M35;53686;2505779;000A1J3PB;SPYJ;XFRA
Active;Active;VA.FTSE A.W.H.D.Y.UETFDLD;IE00B8GKDB10;58980;2749251;000A1T8FV;VGWD;XLON
Active;Active;WITR MU.AS.I.LEVD.ETP2062;IE00B8GKPP93;315005;5904191;000A1VBKG;3DES;XLON
Active;Active;WITR MU.AS.I.ESTX ETP2062;IE00B8JF9153;315007;5904193;000A1VBKH;PCFC;XLON
Active;Active;WITR MU.AS.I.RUSS.ETP2062;IE00B8K7KM88;314816;5902379;000A1VBKF;US9S;XLON
Active;Active;ISHSVI-E.MSCI EM MIN.VDLA;IE00B8KGV557;53687;2505780;000A1J782;EUNZ;XLON
Active;Active;FIR.T.G.US L.C.C.A.D.U.E.;IE00B8X9NW27;239874;5222175;000A1T860;FTGU;XDUB
Active;Active;FIRST T.G.-EUROZ.A.D.AAEO;IE00B8X9NY41;239875;5222176;000A12FF3;FTGE;XDUB
Active;Active;SPDR MSCI EMU UCITS ETF;IE00B910VR50;53698;2505791;000A1KBQ3;ZPRE;XETR
Active;Active;VANG.FTSE DEV.EU.UETF EOD;IE00B945VV12;58983;2749254;000A1T8FS;VGEU;XAMS
Active;Active;INVESCOMI MS US ENE INF A;IE00B94ZB998;142012;4120044;000A1T79J;SMLP;XDUB
Active;Active;VANGUARD FTSE JP.UETF DLD;IE00B95PGT31;58984;2749255;000A1T8FU;VJPN;XLON
Active;Active;SPDR S+P US DIV.ARIST.EOH;IE00B979GK47;145887;4144883;000A2PFYX;SPPD;XETR
Active;Active;SPDR B.SASBUSHYCOESG UETF;IE00B99FL386;53699;2505792;000A1W3VZ;SYBK;XFRA
Active;Active;SPDR S+P GL.DIV.ARIST.ETF;IE00B9CQXS71;53692;2505785;000A1T8GD;ZPRG;XLON
Active;Active;VANG.FTSE D.A.P.X.J.DLD;IE00B9F5YL18;58982;2749253;000A1T8FT;VGEJ;XLON
Active;Active;SPDR S+P P.AS.DIV.ARI.ETF;IE00B9KNR336;53693;2505786;000A1T8GC;ZPRA;XFRA
Active;Active;ISHSVI-JPM DL BD EOH DIS;IE00B9M6RS56;53696;2505789;000A1W0MQ;IS3C;XLON
Active;Active;ISHSVI-G.C.BD EO H DIST;IE00B9M6SJ31;53697;2505790;000A1W02Q;IBCQ;XFRA
Active;Active;X(IE) - MSCI NORDIC 1D;IE00B9MRHC27;53694;2505787;000A1T791;XDN0;XFRA
Active;Active;X(IE)-GERM.MITTEL.MCAP 1D;IE00B9MRJJ36;53695;2505788;000A1T795;XDGM;XFRA
Active;Active;HSBC MSCI AC FE XJ UC.ETF;IE00BBQ2W338;221263;5035583;000A1W2EL;H411;XLON
Active;Active;SPDR B.1-3Y.US T.B.UETF;IE00BC7GZJ81;53305;2505398;000A1W3V0;SYBW;XFRA
Active;Active;SPDR B.0-3Y.E.C.B.UETF;IE00BC7GZW19;53306;2505399;000A1W3V1;SYBD;XFRA
Active;Active;SPDR B.0-3Y.US C.B.UETF;IE00BC7GZX26;53307;2505400;000A1W3V2;SYBF;XFRA
Active;Active;SPDR B.0-5Y.LS C.B.UETF;IE00BCBJF711;53296;2505389;000A1W8WE;SYBQ;XFRA
